video_id,subject_consistency,background_consistency,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality
video_044,0.0,0.0,0.0,0.0,0.0,0.0
video_045,0.0,0.0,0.0,0.0,0.0,0.0
video_046,0.0,0.0,0.0,0.0,0.0,0.0
video_047,0.9615144621242177,0.9490042021780304,0.8398809509254922,1.0,0.3367455899715423,36.78181773513111
video_048,0.0,0.0,0.0,0.0,0.0,0.0
video_049,0.0,0.0,0.0,0.0,0.0,0.0
video_050,0.0,0.0,0.0,0.0,0.0,0.0
video_051,0.0,0.0,0.0,0.0,0.0,0.0
video_052,0.0,0.0,0.0,0.0,0.0,0.0
video_053,0.0,0.0,0.0,0.0,0.0,0.0
video_054,0.0,0.0,0.0,0.0,0.0,0.0
video_055,0.7627197753137617,0.8902970499067164,0.7905614101802337,0.0,0.2921521365642547,42.585681803086224
video_056,0.0,0.0,0.0,0.0,0.0,0.0
video_057,0.9672721351896012,0.9772251674107144,0.995383588620903,1.0,0.4495976865291595,26.738686826494003
video_058,0.0,0.0,0.0,0.0,0.0,0.0
video_059,0.0,0.0,0.0,0.0,0.0,0.0
video_060,0.0,0.0,0.0,0.0,0.0,0.0
video_061,0.0,0.0,0.0,0.0,0.0,0.0
video_062,0.0,0.0,0.0,0.0,0.0,0.0
video_063,0.0,0.0,0.0,0.0,0.0,0.0
video_064,0.0,0.0,0.0,0.0,0.0,0.0
video_065,0.0,0.0,0.0,0.0,0.0,0.0
video_066,0.0,0.0,0.0,0.0,0.0,0.0
video_067,0.0,0.0,0.0,0.0,0.0,0.0
video_068,0.0,0.0,0.0,0.0,0.0,0.0
video_069,0.0,0.0,0.0,0.0,0.0,0.0
video_070,0.0,0.0,0.0,0.0,0.0,0.0
video_071,0.9640036296036284,0.9571843551377118,0.9941902783687774,1.0,0.3481781184673309,29.912675635019937
video_072,0.9261990181497626,0.9446394636824323,0.6974403227980334,0.0,0.3579031527042389,51.961370697021486
video_073,0.0,0.0,0.0,0.0,0.0,0.0
video_074,0.0,0.0,0.7729894686695453,1.0,0.0,0.0
video_075,0.0,0.0,0.0,0.0,0.0,0.0
video_076,0.0,0.0,0.0,0.0,0.0,0.0
video_077,0.0,0.0,0.0,0.0,0.0,0.0
video_078,0.0,0.0,0.0,0.0,0.0,0.0
video_079,0.8996389669085306,0.9658551897321428,0.7848120949483173,1.0,0.3274345397949219,41.26718461513519
video_080,0.0,0.0,0.0,0.0,0.0,0.0
video_081,0.957125288852747,0.9775956748188406,0.777606228823372,1.0,0.3586873114109039,57.85118642534528
video_082,0.0,0.0,0.0,0.0,0.0,0.0
video_083,0.0,0.0,0.0,0.0,0.0,0.0
video_084,0.0,0.0,0.0,0.0,0.0,0.0
video_085,0.0,0.0,0.0,0.0,0.0,0.0
video_086,0.0,0.0,0.0,0.0,0.0,0.0
video_087,0.0,0.0,0.0,0.0,0.0,0.0
video_088,0.0,0.0,0.0,0.0,0.0,0.0
video_089,0.0,0.0,0.0,0.0,0.0,0.0
video_090,0.0,0.0,0.0,0.0,0.0,0.0
video_091,0.0,0.0,0.0,0.0,0.0,0.0
video_092,0.0,0.0,0.0,0.0,0.0,0.0
video_093,0.0,0.0,0.0,0.0,0.0,0.0
video_094,0.0,0.0,0.0,0.0,0.0,0.0
video_095,0.0,0.0,0.0,0.0,0.0,0.0
video_096,0.0,0.0,0.0,0.0,0.0,0.0
video_097,0.0,0.0,0.0,0.0,0.0,0.0
video_098,0.9328490491233656,0.9663158815298508,0.9934424941145116,1.0,0.330204963684082,27.570263413821948
video_099,0.0,0.0,0.0,0.0,0.0,0.0
video_100,0.0,0.0,0.0,0.0,0.0,0.0
video_101,0.0,0.0,0.0,0.0,0.0,0.0
video_102,0.0,0.0,0.0,0.0,0.0,0.0
video_103,0.0,0.0,0.0,0.0,0.0,0.0
video_104,0.8212874473595038,0.905249618902439,0.7535104351984697,0.0,0.3382334411144256,42.32399747457849
video_105,0.0,0.0,0.0,0.0,0.0,0.0
video_106,0.0,0.0,0.0,0.0,0.0,0.0
video_107,0.0,0.0,0.0,0.0,0.0,0.0
video_108,0.0,0.0,0.0,0.0,0.0,0.0
video_109,0.0,0.0,0.0,0.0,0.0,0.0
video_110,0.0,0.0,0.0,0.0,0.0,0.0
video_111,0.0,0.0,0.0,0.0,0.0,0.0
