video_id,subject_consistency,background_consistency,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality
video_048,0.6953241961697737,0.9215223524305556,0.5366513680635653,1.0,0.1968686878681183,33.11216715219859
video_049,0.0,0.0,0.0,0.0,0.0,0.0
video_050,0.0,0.0,0.0,0.0,0.0,0.0
video_051,0.0,0.0,0.0,0.0,0.0,0.0
video_052,0.0,0.0,0.0,0.0,0.0,0.0
video_053,0.0,0.0,0.0,0.0,0.0,0.0
video_054,0.0,0.0,0.0,0.0,0.0,0.0
video_055,0.0,0.0,0.0,0.0,0.0,0.0
video_056,0.0,0.0,0.0,0.0,0.0,0.0
video_057,0.0,0.0,0.0,0.0,0.0,0.0
video_058,0.0,0.0,0.0,0.0,0.0,0.0
video_059,0.0,0.0,0.0,0.0,0.0,0.0
video_060,0.0,0.0,0.0,0.0,0.0,0.0
video_061,0.0,0.0,0.0,0.0,0.0,0.0
video_062,0.0,0.0,0.0,0.0,0.0,0.0
video_063,0.0,0.0,0.0,0.0,0.0,0.0
video_064,0.0,0.0,0.0,0.0,0.0,0.0
video_065,0.0,0.0,0.0,0.0,0.0,0.0
video_066,0.0,0.0,0.0,0.0,0.0,0.0
video_067,0.0,0.0,0.0,0.0,0.0,0.0
video_068,0.0,0.0,0.0,0.0,0.0,0.0
video_069,0.0,0.0,0.0,0.0,0.0,0.0
video_070,0.0,0.0,0.0,0.0,0.0,0.0
video_071,0.0,0.0,0.0,0.0,0.0,0.0
video_072,0.0,0.0,0.0,0.0,0.0,0.0
video_073,0.0,0.0,0.0,0.0,0.0,0.0
video_074,0.0,0.0,0.0,0.0,0.0,0.0
video_075,0.0,0.0,0.0,0.0,0.0,0.0
video_076,0.0,0.0,0.0,0.0,0.0,0.0
video_077,0.0,0.0,0.0,0.0,0.0,0.0
video_078,0.0,0.0,0.0,0.0,0.0,0.0
video_079,0.0,0.0,0.0,0.0,0.0,0.0
video_080,0.0,0.0,0.0,0.0,0.0,0.0
video_081,0.0,0.0,0.0,0.0,0.0,0.0
video_082,0.0,0.0,0.0,0.0,0.0,0.0
video_083,0.0,0.0,0.0,0.0,0.0,0.0
video_084,0.0,0.0,0.0,0.0,0.0,0.0
video_085,0.0,0.0,0.0,0.0,0.0,0.0
video_086,0.0,0.0,0.0,0.0,0.0,0.0
video_087,0.0,0.0,0.0,0.0,0.0,0.0
video_088,0.0,0.0,0.0,0.0,0.0,0.0
video_089,0.0,0.0,0.0,0.0,0.0,0.0
video_090,0.0,0.0,0.0,0.0,0.0,0.0
video_091,0.0,0.0,0.0,0.0,0.0,0.0
video_092,0.0,0.0,0.0,0.0,0.0,0.0
video_093,0.0,0.0,0.0,0.0,0.0,0.0
video_094,0.0,0.0,0.0,0.0,0.0,0.0
video_095,0.0,0.0,0.0,0.0,0.0,0.0
video_096,0.0,0.0,0.0,0.0,0.0,0.0
video_097,0.0,0.0,0.0,0.0,0.0,0.0
video_098,0.8483556852890894,0.9554725060096154,0.0,0.0,0.1288574337959289,29.47897856576102
video_099,0.0,0.0,0.0,0.0,0.0,0.0
video_100,0.0,0.0,0.0,0.0,0.0,0.0
video_101,0.0,0.0,0.0,0.0,0.0,0.0
video_102,0.0,0.0,0.0,0.0,0.0,0.0
video_103,0.0,0.0,0.0,0.0,0.0,0.0
video_104,0.0,0.0,0.0,0.0,0.0,0.0
video_105,0.0,0.0,0.0,0.0,0.0,0.0
video_106,0.0,0.0,0.0,0.0,0.0,0.0
video_107,0.0,0.0,0.0,0.0,0.0,0.0
video_108,0.0,0.0,0.0,0.0,0.0,0.0
video_109,0.0,0.0,0.0,0.0,0.0,0.0
video_110,0.0,0.0,0.0,0.0,0.0,0.0
